tch,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200710-212608_1,class_20200710-212608_1,Dtve-AjCu,6e0d701c-c435-44c5-a8f0-dc08ee1fa7e7,74000b75-6e9e-4b54-a219-0c1ed0718a45,3e3f29d5-41c0-4893-8156-6a04bb28da55,25362870-4d86-4b7d-a8a5-e50f1509a04a,26167c9a-ecc3-451b-840e-0930be9d88ef
tch_20200710-212608_2,class_20200710-212608_2,37PW-sMny,cd6f98bf-5a6e-4f44-a67f-fc5435744ec0,1d6c99bc-d244-43fb-8b93-2d4aac357cc8,94d83d71-cb90-40df-a05c-0688a0d9ec3e,2e17754a-49c0-4dc6-a0ca-c0c3a17b88a2,1840ab36-e077-4f43-971a-041343a74e93
tch_20200710-212608_5,class_20200710-212608_5,4CzF-6UZu,2f2bad2e-d3b0-446e-8157-4f6371a2ceb4,d885d4bd-06f8-40d2-9203-9e777739d18b,e75ac66b-0245-4c47-8eb2-822a86693c02,9847eb78-12ae-46b3-8724-f53ed7bf4d8c,18403d22-1958-4efd-8f80-c41ef3ac9d06
tch_20200710-212608_3,class_20200710-212608_3,2c9d-2uEX,86863005-ceb7-4c47-9084-c5a18368c5cd,0624096b-583b-4e32-87b4-8fc11fe9f167,1a2e70b6-05f7-4712-99e6-92618edb3526,c884e92a-6e4f-4b61-b1b0-522411dd5409,da0e65a3-6f09-4f65-b66d-ee8a8d44ee46
tch_20200710-212608_4,class_20200710-212608_4,G7KB-wsEK,dff7b624-c085-4a53-b2db-eaa385e57ea8,68f74a35-0bdc-4cc4-b21f-739d96921227,6aa8ab5d-d52c-4acd-9e49-b89296a12a07,f8e03137-c10c-4550-ac13-0b31e90d396f,0d1f3e86-0585-4ea1-91ad-c41f1939741d
tch_20200710-212608_6,class_20200710-212608_6,L7j3-FTR7,32bce054-02c0-430e-ad56-b8f85b8523e2,cb2693f4-ae52-4173-8081-14b537c00e71,cdd78bc0-e25c-433e-a306-b66f0c3c9b30,01a91abd-1243-4975-bac4-be3053b59850,8fcc16dc-36e9-4e54-a7d9-de7c31cc1daf
tch_20200710-212608_8,class_20200710-212608_8,3wn8-c8a8,51a5d76d-f2da-420e-af16-db6cce24bf04,31a28742-ac08-4806-8fd5-b0e06426e578,4c103b64-232c-4143-8fe9-d44b4e578d6d,677598e4-ec50-4bc5-b161-dfe06eb34471,d51ab06f-4df9-425a-846c-0ed44b2e8548
tch_20200710-212608_7,class_20200710-212608_7,t7xz-3G2Q,e92260c3-9769-40f5-9c34-897b2f9e50bf,1a5eb303-0e0b-4b03-95e0-3aae3a537f45,ff517df5-da38-4288-9a58-7e81a187476b,21d69a9c-bcac-4541-81c6-5721203c00ad,2737ebc8-135c-43f9-9195-a6599f25c22c
tch_20200710-212608_9,class_20200710-212608_9,N8Cy-Pt3P,e14b7e7f-341a-40f4-bfde-93f419e682da,58a6585e-94d5-42ba-95fc-cb5f0cd7ca1a,47f680b4-ee43-4bd1-9402-9962703d1a32,ba299e7f-dc92-45fe-8406-622d36eb2634,6debfadf-377c-4240-9951-e6c3c1ccd148
tch_20200710-212608_11,class_20200710-212608_11,6f2r-7Bs2,32d7b10e-65a1-469d-a9ef-8479207165b0,1c7de5c4-61d5-4759-8c64-1c7c3d9f10e7,a5938b23-e205-4137-896b-98f71c177a02,848e33e3-7b1c-453e-ba98-128ed1ef0b5f,2fabb361-aee2-46f1-9b66-0aadcce1795b
tch_20200710-212608_10,class_20200710-212608_10,DAbp-rv9U,a4e02855-51b5-4cc9-8470-6768ba281120,4d1e2408-7cc1-497d-95d3-395d6cf3bb2c,f38423f8-e9f1-4176-afba-2534002daa3a,c7c3d5b6-5469-4319-a88c-b3f523fa9ba7,bd657c4d-2164-40af-a5b7-7d06daafe30a
tch_20200710-212608_13,class_20200710-212608_13,v6ki-H3C2,8dd0ff59-e717-4f47-aee7-e81aba30141f,4eacee4c-1f67-47f5-9d81-9e7006f3b39a,b81c569b-4a2e-457c-a152-f30b2d710115,7ca900a8-1ab4-4ac9-abf9-2ce6f10e1ae7,26afbeae-30dc-4fc9-b3b6-5f405178f715
tch_20200710-212608_16,class_20200710-212608_16,MW9X-usY3,0e8afa12-c537-45f9-b560-4964febf4fcc,87caeb49-537a-428e-be99-970aaccf0fb3,3c9b9575-ea5b-4864-b055-6c4dbcb77f35,43fb6bf1-4ef9-4097-ba65-b2919c116bda,3ea93c25-fe62-4646-b672-bbadb67f6e42
tch_20200710-212608_12,class_20200710-212608_12,9rYc-4efu,f02225c7-7d07-4436-a1a7-2404ac8de247,971c4dec-ee1e-4c0e-b0ff-1e0cce4e37be,c59a1e32-48c0-48a9-8c57-f3f40b34ba60,803540df-052e-43aa-b70e-66631457a8a4,49a516f6-4f38-4985-9279-c558c08f0d79
tch_20200710-212608_15,class_20200710-212608_15,34cw-9f9d,c54a29f2-e7ab-4d22-8806-407dcf04ff34,4201eede-1c11-49ca-924d-fe76059b8b7b,e301e378-e897-4d67-8c62-c35495043aca,33646843-7fca-41a8-af28-8f79fea9acd5,01690cb2-f079-4c1a-9183-40e34d3b6a42
